species group name	protonym	 Author
4038: lapidicola	Camponotus punctulatus st. imberbis var. lapidicola 	Santschi, 1939e: 326 
4039: largiceps	Camponotus largiceps 	Wu, J. & Wang, in Wang, C., Xiao & Wu 1989a: 227
4041: larvigerus	Camponotus larvigerus 	Wheeler, W.M. & Mann, 1914: 52
4042: lasiselene	Camponotus lasiselene 	Wang, C. & Wu, 1994: 24
4043: latangulus	Camponotus latangulus 	Roger, 1863a: 142 
4045: latebrosus	Formica latebrosa 	Walker, 1859: 371 
4046: lateralis	Formica lateralis 	Olivier, 1792: 497 
4048: latericius	Camponotus (	Myrmosericus) rufoglaucus r. latericius Stitz, 1923: 165 
4049: latinota	Camponotus iheringi var. latinota 	Forel, 1909a: 264 
4050: latinotus	Camponotus foraminosus subsp. latinotus 	Forel, 1907c: 144 
4053: latrunculus	Camponotus (	Myrmoturba) latrunculus Wheeler, W.M. 1915g: 814
4055: laurenti	Camponotus (	Myrmoturba) alii st. laurenti Santschi, 1939d: 84
4056: lautus	Formica lauta 	Say, 1836: 286 
4057: leae	Camponotus (	Myrmosphincta) leae Wheeler, W.M. 1915g: 819
4058: ledieui	Camponotus (	Orthonotomyrmex) mayri r. ledieui Forel, 1916: 444 
4059: legionarius	Camponotus maculatus st. legionarium 	Santschi, 1911i: 283 
4060: lehmanni	Camponotus claviscapus var. lehmanni 	Forel, 1911e: 294 
4061: lelubrei	Camponotus foleyi subsp. lelubrei 	Bernard, 1953a: 193 
4062: lemma	Camponotus foraminosus r. lemma 	Forel, 1886f: 176 
4063: lenkoi	Camponotus (	Myrmothrix) lenkoi Kempf, 1960e: 398
4066: leptocephalus	Camponotus (	Pseudocolobopsis) leptocephalus Emery, 1923: 62
4067: lespesii	Camponotus sexguttatus r. lespesii 	Forel, 1886f: 169 
4068: lessonai	Camponotus ru	ﬁpes subsp. lessonai Emery, 1894e: 3 
4070: leucodiscus	Camponotus (	Colobopsis) leucodiscus Wheeler, W.M. 1919e: 117 
4071: leucophaeus	Formica leucophaea 	Smith, F. 1861b: 37 
4073: leucozona	Camponotus (	Myrmoturba) punctulatus st. termitarius var. leucozona Santschi, 1923c: 273 
4074: leveillei	Camponotus leveillei 	Emery, 1895f: 344 
4079: liandia	Camponotus liandia 	Rakotonirina & Fisher, 2018: 33
4080: libanicus	Camponotus libanicus 	André, 1881b: 54
4082: lichtensteini	Camponotus lichtensteini 	Bondroit, 1918: 74 
4084: liengmei	Camponotus sexpunctatus var. liengmei 	Forel, 1894b: 67 
4085: ligatus	Camponotus (	Myrmocladoecus) rectangularis subsp. setipes var. ligatus Wheeler, 1934g:223 
4086: ligea	Camponotus (	Tanaemyrmex) ligea Donisthorpe, 1931b: 500 
4087: lighti	Camponotus (	Myrmamblys) itoi subsp. lighti Wheeler, W.M. 1927d: 10 
4088: ligniperda	Formica ligniperda 	Latreille, 1802c: 88
4092: lilianae	Camponotus (	Myrmamblys) lilianae Forel, 1913b: 344 
4094: lillii	Camponotus punctulatus subsp. lillii 	Forel, 1908c: 402 
4095: limbiventris	Camponotus limbiventris 	Santschi, 1911c: 366
4096: lindbergi	Camponotus (	Myrmosericus) cruentatus var. lindbergi Santschi, 1931a: 12 
4097: lindigi	Camponotus lindigi 	Mayr, 1870a: 385
4098: linnaei	Camponotus linnaei 	Forel, 1886f: 171
4099: liocnemis	Camponotus maculatus subsp. liocnemis 	Emery, 1905d: 30 
4101: liogaster	Camponotus (	Orthonotomyrmex) liogaster Santschi, 1932a: 390 
4102: lividicoxis	Camponotus (	Myrmophyma) lividicoxis Viehmeyer, 1925b: 142 
4103: lividior	Camponotus maculatus var. lividior 	Santschi, 1911e: 128 
4104: lividipes	Camponotus nigriceps st. lividipes 	Emery, 1887a: 211 
4105: lizeri	Camponotus (	Myrmoturba) punctulatus st. lizeri Santschi, 1922c: 104 
4107: lobinieri	Camponotus maculatus r. lobinieri 	Forel, 1902d: 287 
4108: lohieri	Camponotus (	Myrmoturba) maculatus var. lohieri Emery, 1915g: 22
4111: longicollis	Camponotus longicollis 	Rasoamanana, et al. 2017: 147
4112: longideclivis	Camponotus longideclivis 	McArthur, in McArthur & Adams, 1996: 31
4113: longifacies	Camponotus longifacies 	McArthur, 2003: 8
4114: longinodis	Camponotus (	Dinomyrmex) subnitidus var. longinodis Forel, 1915b: 96 
4116: longipalpis	Camponotus (	Myrmacrhaphe) longipalpis Santschi, 1926c: 612
4117: longipes	Formica longipes 	Gerstäcker, 1859: 262 
4118: longipilis	Camponotus longipilis 	Emery, 1911a: 224 
4122: lownei	Camponotus lownei 	Forel, 1895a: 43
4123: lssicheni	Camponotus lssicheni 	Emery, 1906c: 191
4126: lucayanus	Camponotus maculatus subsp. lucayanus 	Wheeler, W.M. 1905b: 112
4128: lucianus	Camponotus auricomus var. lucianus 	Forel, 1899c: 139 
4129: lucidior	Camponotus wiederkehri var. lucidior 	Forel, 1910b: 81 
4130: luctuosus	Formica luctuosa 	Smith, F. 1858b: 27 
4131: luederwaldti	Camponotus (	Pseudocolobopsis) luederwaldti Santschi, 1922c: 118 
4132: luisae	Camponotus (	Myrmothrix) abdominalis st. cupiens var. luisae Santschi, 1936b: 210 
4133: lujai	Camponotus (	Myrmosericus) vestitus var. lujai Santschi, 1930a: 75 
4134: luteangulus	Camponotus maculatus subsp. vicinus var. luteangulus 	Wheeler, W.M. 1910d: 304 
4135: luteiventris	Camponotus luteiventris 	Emery, 1897d: 574 
4137: luteolus	Camponotus maculatus subsp. luteolus 	Emery, 1906c: 188 
4138: luteolus	Camponotus (	Tanaemyrmex) hova var. luteolus Emery, 1925b: 85
4139: luteus	Formica lutea 	Smith, F. 1858b: 19 
4140: lutzi	Camponotus lutzi 	Forel, 1905b: 169 
4141: lycurgus	Camponotus maculatus subsp. brutus var. lycurgus 	Emery, 1899e: 501 
4142: lygaeus	Camponotus (	Myrmamblys) moeschi var. lygaea Viehmeyer, 1916a: 157 
4144: lysistrata	Camponotus (	Myrmoturba) bruchi st. lysistrata Santschi, 1919f: 56 
4147: maccooki	Camponotus sylvaticus r. maccooki 	Forel, 1879a: 69 
4149: maccus	Camponotus (	Manniella) linnaei subsp. maccus Wheeler, W.M. 1934g: 213 
4150: macilentus	Camponotus macilentus 	Smith, F. 1877a: 83 
4151: mackayensis	Camponotus reticulatus r. mackayensis 	Forel, 1902h: 506 
4152: macrocephalus	Camponotus macrocephalus 	Emery, 1894c: 169 
4154: macrochaeta	Camponotus macrochaeta 	Emery, 1903: 78 
4155: macromischoides	Camponotus macromischoides 	Fontenla Rizo, 1997b: 55
4156: maculatocognatus	Camponotus rubripes r. maculatus var. maculatocognatus 	Forel, 1886f: 143
4157: maculatodichrous	Camponotus rubripes r. cognatus var. maculatodichrous 	Forel, 1889: 255
4158: maculatoides	Camponotus (	Myrmoturba) hova subsp. maculatoides Emery, 1920c: 6
4161: maculatus	Formica maculata 	Fabricius, 1782: 491 
4163: maculifrons	Camponotus (	Tanaemyrmex) larvigerus var. maculifrons Menozzi & Russo, 1930: 167 
4164: maculiventris	Camponotus christi var. maculiventris 	Emery, 1895f: 344 
4165: madagascarensis	Camponotus niveosetosus r. madagascarensis 	Forel, 1886c: civ 
4166: madagascarensis	Mayria madagascarensis 	Forel, 1886c: civ 
4167: madecassa	Camponotus maculatus subsp. liocnemis var. madecassa 	Emery, 1905d: 30 
4169: madeirensis	Dendromyrmex madeirensis 	Mann, 1916: 486 
4170: magister	Camponotus (	Myrmoturba) erigens st. magister Santschi, 1925g: 357 
4171: magniﬁca	Camponotus (	Myrmothrix) ruﬁpes var. magniﬁca Forel, 1913l: 249 
4172: magnus	Camponotus magnus 	Mayr, 1862: 673 
4173: maguassa	Camponotus (	Myrmoturba) maguassa Wheeler, W.M. 1922a: 237 
4175: mainty	Camponotus mainty 	Rakotonirina & Fisher, 2018: 41
4177: malleensis	Camponotus malleensis 	McArthur, 2007b: 109
4178: mamoreensis	Dendromyrmex chartifex subsp. mamoreensis 	Mann, 1916: 485 
4179: manabo	Camponotus manabo 	Rakotonirina & Fisher, 2018: 43
4180: manczshuricus	Camponotus (	Camponotus) japonicus var. manczshuricus Emery, 1925b: 73
4182: manidis	Camponotus manidis 	Forel, 1909b: 62 
4185: manzer	Camponotus maculatus subsp. manzer 	Forel, 1910e: 452 
4186: marcens	Camponotus claripes subsp. marcens 	Forel, 1907h: 300 
4187: marcidus	Camponotus inaequalis var. marcidus 	Wheeler, W.M. 1905b: 116 
4188: margaritae	Camponotus quadrisectus subsp. margaritae 	Forel, 1907a: 33 
4189: marginata	Formica marginata 	Latreille, 1798: 35 
4191: marianensis	Camponotus marianensis 	Clouse, 2007a: 7
4192: maritimus	Camponotus maculatus subsp. vicinus var. maritimus 	Wheeler, W.M. 1910d: 305 
4193: maritimus	Camponotus maritimus 	Ward, 2005: 10
4194: marius	Camponotus pompeius subsp. marius 	Emery, 1899e: 502
4196: maroccanus	Camponotus (	Tanaemyrmex) atlantis var. maroccana Emery, 1925b: 91
4197: marshalli	Camponotus (	Myrmisolepis) marshalli Santschi, 1926b: 262
4198: martensi	Camponotus maculatus subsp. martensi 	Forel, 1907e: 16 
4199: marthae	Camponotus gambeyi r. marthae 	Forel, 1894e: 231 
4200: maschwitzi	Camponotus (	Karavaievia) maschwitzi Dumpert, in Dumpert, Maschwitz & Weissﬂog, 2006: 73
4201: massiliensis	Camponotus pilicornis var. massiliensis 	Emery, 1905d: 32 
4202: massinissa	Camponotus (	Dinomyrmex) massinissa Wheeler, W.M. 1922a: 244 
4203: mathildae	Camponotus maculatus subsp. mathildae 	Forel, 1910c: 266 
4208: maynei	Camponotus (	Orthonotomyrmex) maynei Forel, 1916: 445 
4209: mayri	Camponotus mayri 	Forel, 1879a: 92
4210: mayri	Camponotus mayri 	Cameron, 1891: 89
4211: mayri	Camponotus maculatus subsp. fedtschenkoi var. mayri 	Ruzsky, 1905b: 197 
4213: medeus	Camponotus (	Myrmoturba) medea Emery, 1920c: 19
4214: mediopallidus	Camponotus abdominalis r. mediopallidus 	Forel, 1901h: 70
4215: mediorufa	Camponotus (	Myrmoturba) punctulatus r. minutior var. mediorufa Forel, 1913l: 249 
4216: megalonyx	Camponotus (	Myrmosphincta) megalonyx Wheeler, W.M. 1919e: 114 
4217: meinerti	Camponotus meinerti 	Forel, 1886f: 189 
4218: melancholicus	Camponotus lespesi subsp. melancholicus 	Emery, 1894e: 2 
4219: melanocephalus	Camponotus melanocephalus 	Roger, 1863a: 144 
4220: melanocnemis	Camponotus maculatus var. melanocnemis 	Santschi, 1911c: 368 
4221: melanogaster	Camponotus (	Tanaemyrmex) irritans var. melanogaster Stitz, 1938: 114 
4222: melanogastes	Formica melanogastes 	Latreille, 1802c: 171
4223: melanoinermis	Camponotus (	Mymoturba) maculatus var. melanoinermis Santschi, 1937b: 103 
4224: melanoticus	Camponotus sexguttatus var. melanoticus 	Emery, 1894c: 167 
4226: melanus	Camponotus (	Karavaievia) melanus Dumpert, in Dumpert, Maschwitz, et al. 1995: 92
4227: melichloros	Camponotus melichloros 	Kirby, W.F. 1888: 551 
4228: melinoni	Dendromyrmex madeirensis var. melinoni 	Santschi, 1921g: 102 
4229: melinus	Camponotus (	Myrmentoma) melinus Mackay, W.P., in Mackay & Mackay, 1997b: 326
4230: mellea	Formica mellea 	Say, 1836: 286 
4231: mendax	Camponotus sericeus var. mendax 	Forel, 1895e: 454 
4233: mendax	Camponotus foraminosus subsp. mendax 	Emery, 1895h: 54 
4234: mendozanus	Camponotus (	Myrmobrachys) mus var. mendozana Santschi, 1922b: 377 
4235: mendozensis	Camponotus (	Myrmocamelus) blandus r. rosariensis var. mendozensis Forel, 1913l: 249 
4238: meningensis	Camponotus (	Myrmoturba) compressus st. rectinota var. meningensis Santschi,1921d: 75 
4239: merdicola	Formica merdicola 	Lund, 1831a: 129 
4240: merula	Formica merula 	Losana, 1834: 313
4242: mestrei	Camponotus ramulorum var. mestrei 	Wheeler, W.M. 1913b: 503 
4243: micans	Formica micans 	Nylander, 1856b: 55 
4245: michaelseni	Camponotus michaelseni 	Forel, 1907h: 303 
4246: micipsa	Camponotus (	Myrmotrema) micipsa Wheeler, W.M. 1922a: 252
4248: micragyne	Camponotus (	Karavaievia) micragyne Dumpert, in Dumpert, Maschwitz, et al. 1995: 99
4251: micronesicus	Camponotus micronesicus 	Blanchard & Clouse, in Clouse, et al. 2016: 147
4252: microps	Camponotus microps 	Snelling, R.R. 2006: 91
4253: midas	Camponotus midas 	Froggatt, 1896: 390
4254: mifaka	Camponotus mifaka 	Rakotonirina, et al. 2016: 129
4255: miltotus	Camponotus japonicus var. miltotus 	Wheeler, W.M. 1929f: 9 
4257: mina	Camponotus mina 	Forel, 1879a: 83 
4259: miniata	Camponotus rufoglaucus r. ﬂavomarginata var. miniata 	Arnold, 1947: 136 
4260: minimus	Camponotus (	Myrmophyma) claripes r. minima Crawley, 1922c: 31 
4262: minor	Camponotus maculatus subsp. thoracicus var. minor 	Forel, 1909e: 389 
4263: minozzii	Camponotus (	Myrmoturba) minozzii Emery, 1920c: 21 
4264: minus	Camponotus minus 	Wang, C. & Wu, 1994: 26
4266: minusculus	Camponotus maculatus subsp. minusculus 	Viehmeyer, 1914b: 44 
4267: minutior	Camponotus punctulatus r. minutior 	Forel, 1886f: 173 
4268: minutus	Camponotus marginatus var. minutus 	Emery, 1893i: 676 
4272: mirabilis	Camponotus mirabilis 	Emery, 1903: 80
4274: miserabilis	Camponotus (	Myrmoturba) maculatus st. miserabilis Santschi, 1914d: 379 
4275: misionensis	Camponotus abdominalis st. cupiens var. misionensis 	Santschi, 1939e: 328 
4277: misturus	Formica mistura 	Smith, F. 1857a: 53 
4278: mita	Camponotus mita 	Rakotonirina, et al. 2017: 237
4279: mitis	Formica mitis 	Smith, F. 1858b: 20 
4281: mixtellus	Camponotus radamae var. mixtellus 	Dalla Torre, 1893: 249
4282: mocquerysi	Camponotus mocquerysi 	Emery, 1899f: 289
4283: mocsaryi	Camponotus mocsaryi 	Forel, 1902b: 178 
4284: moderatus	Camponotus (	Paramyrmamblys) moderatus Santschi, 1930a: 76 
4285: modestior	Camponotus novogranadensis var. modestior 	Forel, 1904c: 51 
4286: modoc	Camponotus (	Camponotus) herculeanus var. modoc Wheeler, W.M. 1910d: 333 
4288: moelleri	Camponotus moelleri 	Forel, 1912i: 83 
4289: moeschi	Camponotus moeschi 	Forel, 1910d: 129 
4291: moeschiellus	Camponotus dedalus var. moeschiella 	Forel, 1912n: 65 
4292: mohican	Camponotus herculeanus var. mohican 	Emery, 1925b: 72
4293: molossus	Camponotus molossus 	Forel, 1907h: 306 
4294: mombassae	Camponotus mombassae 	Forel, 1886f: 180 
4295: monardi	Camponotus (	Myrmotrema) monardi Santschi, 1930b: 78 
4296: montanus	Camponotus alboannulatus subsp. montanus 	Emery, 1894c: 168 
4297: montanus	Camponotus herculeanus var. montanus 	Ruzsky, 1904a: 293 
4298: montanus	Camponotus (	Karavaievia) montanus Dumpert, in Dumpert, Maschwitz, et al. 1989: 221
4299: monticola	Camponotus nicobarensis var. monticola 	Forel, 1895e: 455
4300: montinanus	Camponotus (	Myrmoturba) thraso st. montinanus Santschi, 1926b: 251 
4301: montivagus	Camponotus nitidus r. montivagus 	Forel, 1885a: 347 
4302: montserratensis	Camponotus sexguttatus var. montserratensis 	Wheeler, W.M. 1923c: 7 
4303: morosus	Formica morosa 	Smith, F. 1858b: 50 
4305: mortis	Camponotus maculatus subsp. thoracicus var. mortis 	Forel, 1910a: 13 
4306: moshianus	Camponotus (	Myrmotrema) olivieri var. moshiana Santschi, 1915c: 270 
4307: motschulskii	Camponotus bedoti r. motschulskii 	Emery, 1893e: 197 
4308: mozabensis	Camponotus mozabensis 	Emery, 1899b: 17
4309: mucronatus	Camponotus mucronatus 	Emery, 1890b: 58 
4311: muger	Camponotus (	Myrmoturba) maculatus r. traegaordhi var. muger Forel, 1914d: 250 
4312: multipilis	Camponotus melanoticus var. multipilis 	Forel, 1907e: 10 
4313: mus	Camponotus mus 	Roger, 1863a: 143 
4314: mussolinii	Camponotus (	Myrmophyma) mussolinii Donisthorpe, 1936e: 528 
4315: mustelus	Camponotus (	Myrmobrachys) mus subsp. mustela Emery, 1920c: 39 
4317: muticus	Camponotus angulatus r. muticus 	Forel, 1899c: 147 
4318: mutilarius	Camponotus wasmanni var. mutilarius 	Emery, 1893e: 224 
4320: myoporus	Camponotus (	Tanaemyrmex) myoporus Clark, 1938: 379
4321: mystaceus	Camponotus mystaceus 	Emery, 1886: 356
4323: myster	Camponotus (	Myrmothrix) cingulatus var. myster Santschi, 1922c: 109 
4324: nacerdus	Camponotus (	Formica) nacerdus Norton, 1868c: 2 
4325: nadigi	Camponotus herculeanus var. nadigi 	Menozzi, 1922c: 142 
4326: nadimi	Camponotus (	Myrmentoma) nadimi Tohmé, G. 1969: 6
4327: naegelii	Camponotus naegelii 	Forel, 1879a: 84 
4328: naevius	Camponotus maculatus r. parvulus var. naevius 	Forel, 1912i: 73 
4330: nana	Formica nana 	Smith, F. 1858b: 41 
4333: narses	Camponotus (	Myrmocamelus) ephippium r. narses Forel, 1915b: 103 
4334: nasicus	Camponotus nasica 	Forel, 1891b: 67 
4336: nasutus	Camponotus nasutus 	Emery, 1895h: 53
4337: natalensis	Formica natalensis 	Smith, F. 1858b: 33 
4339: navigator	Camponotus (	Myrmoturba) navigator Wilson & Taylor, 1967: 94
4340: nawai	Camponotus fallax var. nawai 	Ito, T. 1914: 44 
4341: nearcticus	Camponotus marginatus var. nearcticus 	Emery, 1893i: 675 
4351: nefasitensis	Camponotus thraso var. nefasitensis 	Menozzi, 1931a: 155
4352: negus	Camponotus maculatus subsp. negus 	Forel, 1907c: 142 
4354: nepos	Camponotus nepos 	Forel, 1912i: 75 
4355: nessus	Camponotus alboannulatus r. nessus 	Forel, 1912i: 81 
4356: nevadensis	Camponotus (	Myrmentoma) nevadensis Gregg, R.E. 1973: 39
4358: nicobarensis	Camponotus nicobarensis 	Mayr, 1865: 31
4360: nidulans	Formica nidulans 	Smith, F. 1860c: 69 
4362: nigra	Camponotus (	Myrmentoma) sicheli var. nigra Emery, 1925b: 121
4363: niger	Dendromyrmex fabricii subsp. niger 	Weber, 1943b: 76 
4364: nigeriensis	Camponotus (	Myrmotrema) bayeri st. nigeriensis Santschi, 1914d: 383 
4365: nigrata	Formica nigrata 	Nylander, 1849: 35 
4366: nigrescens	Camponotus ligniperdus var. nigrescens 	Gösswald, 1932: 147 
4367: nigrescens	Camponotus melanoticus var. nigrescens 	Santschi, 1939e: 324 
4368: nigricans	Camponotus platypus var. nigricans 	Roger, 1863a: 140 
4369: nigriceps	Formica nigriceps 	Smith, F. 1858b: 38 
4371: nigricolor	Camponotus quadrinotatus var. nigricolor 	Ruzsky, 1926: 109
4372: nigripes	Dendromyrmex nidulans var. nigripes 	Wheeler, W.M. 1916c: 13 
4373: nigripes	Camponotus (	Karavaievia) nigripes Dumpert, in Dumpert, Maschwitz, et al. 1995: 96
4374: nigriscapa	Camponotus (	Myrmoturba) punctulatus st. andigena var. nigriscapa Santschi, 1922c: 104 
4375: nigrithorax	Camponotus (	Myrmoturba) compressus st. thoracicus var. nigrithorax Santschi,1921d: 74 
4376: nigrithorax	Camponotus (	Myrmobrachys) rubrithorax var. nigrithorax Stitz, 1937: 135 
4377: nigroaeneus	Formica nigroaenea 	Smith, F. 1858b: 40 
4378: nigronitidus	Camponotus (	Myrmamblys) nigronitidus Azuma, 1951: 89 
4380: nigrovarius	Camponotus atlantis var. nigrovaria 	Emery, 1925b: 91
4381: ninivae	Camponotus (	Tanaemyrmex) thoracicus subsp. ninivae Pisarski, 1971a: 674
4382: nipponensis	Camponotus (	Myrmamblys) nipponensis Santschi, 1937h: 381
4384: nirvanae	Camponotus nirvanae 	Forel, 1893b: 433 
4385: nitens	Camponotus nitens 	Mayr, 1870a: 378 
4386: nitens	Camponotus compressus subsp. nitens 	Bernard, 1953a: 194 
4388: nitida	Formica nitida 	Lowne, 1865a: 277 
4389: nitidus	Camponotus (	Formica) nitidus Norton, 1868c: 2 
4390: nitidescens	Camponotus kiesenwetteri r. nitidescens 	Forel, 1889: 260 
4391: nitidiceps	Camponotus (	Myrmotarsus) nigricans subsp. nitidiceps Viehmeyer, 1916a: 156 
4392: nitidiceps	Camponotus (	Myrmophyma) nitidiceps Viehmeyer, 1925b: 141 
4393: nitidior	Dendromyrmex fabricii subsp. nitidior 	Santschi, 1921g: 102 
4394: nitidior	Camponotus (	Myrmotrema) olivieri var. nitidior Santschi, 1926c: 617 
4395: nitidior	Camponotus (	Myrmotrema) olivieri var. nitidior Santschi, 1926c: 617 
4396: nitidiventris	Camponotus (	Tanaemyrmex) vicinus var. nitidiventris Wheeler, W.M. 1935g: 40
4397: niveosetosus	Camponotus niveosetosus 	Mayr, 1862: 665 
4398: nobilis	Camponotus (	Myrmothrix) nobilis Santschi, 1916e: 396 
4399: nocens	Camponotus abdominalis subsp. nocens 	Wheeler, W.M. 1911b: 171 
4400: normatus	Camponotus normatus 	Forel, 1899c: 146 
4401: nossibeensis	Camponotus nossibeensis 	André, 1887: 281 
4402: notterae	Camponotus cinereus subsp. notterae 	Forel, 1907h: 303 
4403: novaeboracensis	Formica novaeboracensis 	Fitch, 1855: 766 
4406: novaehollandiae	Camponotus novaehollandiae 	Mayr, 1870b: 939 
4408: novogranadensis	Camponotus novogranadensis 	Mayr, 1870a: 380 
4410: nubis	Camponotus (	Myrmoturba) maculatus subsp. nubis Weber, 1943c: 385
4411: nuda	Camponotus (	Myrmoturba) maculatus subsp. fedtshenkoi var. nuda Ruzsky, 1923: 2 
4413: nudimalis	Camponotus claripes var. nudimalis 	Forel, 1913g: 191 
4414: nuntius	Camponotus scratius var. nuntius 	Forel, 1907h: 306 
4415: nuperus	Camponotus nitidus var. nuperus 	Wheeler, W.M. 1914b: 58 
4416: nutans	Camponotus nutans 	Mayr, 1867c: 440 
4417: nylanderi	Camponotus nylanderi 	Emery, 1921a: 25
4419: oasium	Camponotus rubripes r. oasium 	Forel, 1890a: lxv 
4422: obfuscatus	Camponotus (	Myrmoturba) subnudus var. obfuscata Viehmeyer, 1916a: 154 
4423: obliquipilosa	Camponotus fedtschenkoi var. obliquipilosa 	Emery, 1920c: 7
4425: oblongus	Formica oblonga 	Smith, F. 1858b: 21 
4426: obniger	Camponotus nigriceps r. obniger 	Forel, 1902h: 506 
4427: obreptivus	Camponotus obreptivus 	Forel, 1899c: 137 
4428: obscuratus	Camponotus (	Tanaemyrmex) hova var. obscurata Emery, 1925b: 85
4429: obscurifrons	Camponotus (	Myrmobrachys) brevis var. obscurifrons Santschi, 1936b: 216 
4430: obscurior	Camponotus maculatus subsp. hova var. obscurior 	Santschi, 1911e: 132; unavailable 
4431: obscuripes	Camponotus ligniperdus var. obscuripes 	Mayr, 1879: 645 
4433: obscuripes	Camponotus (	Myrmobrachys) senex subsp. textor var. obscuripes Borgmeier, 1929: 214 
