Subfamily	Genus	Species	subspecies
Myrmeciinae	Myrmecia	rowlandi	
Myrmeciinae	Myrmecia	rubicunda	
Myrmeciinae	Myrmecia	rubripes	
Myrmeciinae	Myrmecia	rufinodis	
Myrmeciinae	Myrmecia	rugosa	
Myrmeciinae	Myrmecia	simillima	
Myrmeciinae	Myrmecia	subfasciata	
Myrmeciinae	Myrmecia	swalei	
Myrmeciinae	Myrmecia	tarsata	
Myrmeciinae	Myrmecia	tepperi	
Myrmeciinae	Myrmecia	testaceipes	
Myrmeciinae	Myrmecia	tridentata	
Myrmeciinae	Myrmecia	urens	
Myrmeciinae	Myrmecia	varians	
Myrmeciinae	Myrmecia	vindex	
Myrmicinae	Myrmecina	alpina	
Myrmicinae	Myrmecina	amamiana	
Myrmicinae	Myrmecina	americana	
Myrmicinae	Myrmecina	atlantis	
Myrmicinae	Myrmecina	australis	
Myrmicinae	Myrmecina	bandarensis	
Myrmicinae	Myrmecina	brevicornis	
Myrmicinae	Myrmecina	butteli	
Myrmicinae	Myrmecina	cacabau	
Myrmicinae	Myrmecina	curtisi	
Myrmicinae	Myrmecina	curvispina	
Myrmicinae	Myrmecina	difficulta	
Myrmicinae	Myrmecina	eruga	
Myrmicinae	Myrmecina	flava	
Myrmicinae	Myrmecina	graminicola	
Myrmicinae	Myrmecina	guangxiensis	
Myrmicinae	Myrmecina	hamula	
Myrmicinae	Myrmecina	harrisoni	
Myrmicinae	Myrmecina	inaequala	
Myrmicinae	Myrmecina	kaigong	
Myrmicinae	Myrmecina	mandibularis	
Myrmicinae	Myrmecina	melloni	
Myrmicinae	Myrmecina	modesta	
Myrmicinae	Myrmecina	modesta	subarmata
Myrmicinae	Myrmecina	nesaea	
Myrmicinae	Myrmecina	nipponica	
Myrmicinae	Myrmecina	opaciventris	
Myrmicinae	Myrmecina	pauca	
Myrmicinae	Myrmecina	pilicornis	
Myrmicinae	Myrmecina	polita	
Myrmicinae	Myrmecina	pumila	
Myrmicinae	Myrmecina	punctata	
Myrmicinae	Myrmecina	rugosa	
Myrmicinae	Myrmecina	ryukyuensis	
Myrmicinae	Myrmecina	sauteri	
Myrmicinae	Myrmecina	semipolita	
Myrmicinae	Myrmecina	sicula	
Myrmicinae	Myrmecina	silvalaeva	
Myrmicinae	Myrmecina	silvampla	
Myrmicinae	Myrmecina	silvangula	
Myrmicinae	Myrmecina	silvarugosa	
Myrmicinae	Myrmecina	silvatransversa	
Myrmicinae	Myrmecina	sinensis	
Myrmicinae	Myrmecina	striata	
Myrmicinae	Myrmecina	strigis	
Myrmicinae	Myrmecina	sulcata	
Myrmicinae	Myrmecina	taiwana	
Myrmicinae	Myrmecina	transversa	
Myrmicinae	Myrmecina	undulata	
Myrmicinae	Myrmecina	urbanii	
Myrmicinae	Myrmecina	vidyae	
Myrmicinae	Myrmecina	wesselensis	
Formicinae	Myrmecocystus	christineae	
Formicinae	Myrmecocystus	colei	
Formicinae	Myrmecocystus	creightoni	
Formicinae	Myrmecocystus	depilis	
Formicinae	Myrmecocystus	ewarti	
Formicinae	Myrmecocystus	flaviceps	
Formicinae	Myrmecocystus	hammettensis	
Formicinae	Myrmecocystus	intonsus	
Formicinae	Myrmecocystus	kathjuli	
Formicinae	Myrmecocystus	kennedyi	
Formicinae	Myrmecocystus	koso	
Formicinae	Myrmecocystus	lugubris	
Formicinae	Myrmecocystus	melanoticus	
Formicinae	Myrmecocystus	melliger	
Formicinae	Myrmecocystus	melligera	
Formicinae	Myrmecocystus	mendax	
Formicinae	Myrmecocystus	mexicanus	
Formicinae	Myrmecocystus	mimicus	
Formicinae	Myrmecocystus	navajo	
Formicinae	Myrmecocystus	nequazcatl	
Formicinae	Myrmecocystus	perimeces	
Formicinae	Myrmecocystus	placodops	
Formicinae	Myrmecocystus	pyramicus	
Formicinae	Myrmecocystus	romainei	
Formicinae	Myrmecocystus	semirufus	
Formicinae	Myrmecocystus	snellingi	
Formicinae	Myrmecocystus	tenuinodis	
Formicinae	Myrmecocystus	testaceus	
Formicinae	Myrmecocystus	wheeleri	
Formicinae	Myrmecocystus	yuma	
Formicinae	Myrmecorhynchus	carteri	
Formicinae	Myrmecorhynchus	emeryi	
Formicinae	Myrmecorhynchus	nitidus	
Formicinae	Myrmelachista	ambigua	
Formicinae	Myrmelachista	amicta	
Formicinae	Myrmelachista	arborea	
Formicinae	Myrmelachista	arborea	nasuta
Formicinae	Myrmelachista	arthuri	
Formicinae	Myrmelachista	arthuri	brunneiceps
Formicinae	Myrmelachista	bambusarum	
Formicinae	Myrmelachista	bettinae	
Formicinae	Myrmelachista	brevicornis	
Formicinae	Myrmelachista	bruchi	
Formicinae	Myrmelachista	catharinae	
Formicinae	Myrmelachista	catharinae	intermedia
Formicinae	Myrmelachista	catharinae	maior
Formicinae	Myrmelachista	catharinae	petropolitana
Formicinae	Myrmelachista	chilensis	
Formicinae	Myrmelachista	cooperi	
Formicinae	Myrmelachista	dalmasi	
Formicinae	Myrmelachista	donisthorpei	
Formicinae	Myrmelachista	elata	
Formicinae	Myrmelachista	elongata	
Formicinae	Myrmelachista	flavida	
Formicinae	Myrmelachista	flavocotea	
Formicinae	Myrmelachista	flavoguarea	
Formicinae	Myrmelachista	gagates	
Formicinae	Myrmelachista	gagatina	
Formicinae	Myrmelachista	gallicola	
Formicinae	Myrmelachista	goeldii	
Formicinae	Myrmelachista	goetschi	
Formicinae	Myrmelachista	guyanensis	
Formicinae	Myrmelachista	haberi	
Formicinae	Myrmelachista	hoffmanni	
Formicinae	Myrmelachista	joycei	
Formicinae	Myrmelachista	kloetersi	
Formicinae	Myrmelachista	kraatzii	
Formicinae	Myrmelachista	lauroatlantica	
Formicinae	Myrmelachista	lauropacifica	
Formicinae	Myrmelachista	longiceps	
Formicinae	Myrmelachista	longinoda	
Formicinae	Myrmelachista	mayri	
Formicinae	Myrmelachista	meganaranja	
Formicinae	Myrmelachista	mexicana	
Formicinae	Myrmelachista	muelleri	
Formicinae	Myrmelachista	nigella	
Formicinae	Myrmelachista	nigella	ruficornis
Formicinae	Myrmelachista	nigrocotea	
Formicinae	Myrmelachista	nodigera	
Formicinae	Myrmelachista	osa	
Formicinae	Myrmelachista	paderewskii	
Formicinae	Myrmelachista	plebecula	
Formicinae	Myrmelachista	ramulorum	
Formicinae	Myrmelachista	ramulorum	fortior
Formicinae	Myrmelachista	reclusi	
Formicinae	Myrmelachista	reichenspergeri	
Formicinae	Myrmelachista	reticulata	
Formicinae	Myrmelachista	rogeri	
Formicinae	Myrmelachista	rogeri	manni
Formicinae	Myrmelachista	rogeri	rubriceps
Formicinae	Myrmelachista	rudolphi	
Formicinae	Myrmelachista	ruszkii	
Formicinae	Myrmelachista	schachovskoi	
Formicinae	Myrmelachista	schumanni	
Formicinae	Myrmelachista	schumanni	cordincola
Formicinae	Myrmelachista	skwarrae	
Formicinae	Myrmelachista	skwarrae	laeta
Formicinae	Myrmelachista	skwarrae	picea
Formicinae	Myrmelachista	ulei	
Formicinae	Myrmelachista	ulei	dubia
Formicinae	Myrmelachista	vicina	
Formicinae	Myrmelachista	zeledoni	
Myrmicinae	Myrmica	ademonia	
Myrmicinae	Myrmica	adrijae	
Myrmicinae	Myrmica	afghanica	
Myrmicinae	Myrmica	aimonissabaudiae	
Myrmicinae	Myrmica	alaskensis	
Myrmicinae	Myrmica	aloba	
Myrmicinae	Myrmica	alperti	
Myrmicinae	Myrmica	americana	
Myrmicinae	Myrmica	anatolica	
Myrmicinae	Myrmica	angulata	
Myrmicinae	Myrmica	angulinodis	
Myrmicinae	Myrmica	arisana	
Myrmicinae	Myrmica	arnoldii	
Myrmicinae	Myrmica	assimilis	
Myrmicinae	Myrmica	bactriana	
Myrmicinae	Myrmica	bakurianica	
Myrmicinae	Myrmica	bergi	
Myrmicinae	Myrmica	bessarabicus	
Myrmicinae	Myrmica	bibikoffi	
Myrmicinae	Myrmica	boltoni	
Myrmicinae	Myrmica	brancuccii	
Myrmicinae	Myrmica	breviceps	
Myrmicinae	Myrmica	brevispinosa	
Myrmicinae	Myrmica	cachmiriensis	
Myrmicinae	Myrmica	caeca	
Myrmicinae	Myrmica	cagnianti	
Myrmicinae	Myrmica	caucasicola	
Myrmicinae	Myrmica	colax	
Myrmicinae	Myrmica	collingwoodi	
Myrmicinae	Myrmica	commarginata	
Myrmicinae	Myrmica	constricta	
Myrmicinae	Myrmica	corrugata	
Myrmicinae	Myrmica	crassirugis	
Myrmicinae	Myrmica	curiosa	
Myrmicinae	Myrmica	cursor	
Myrmicinae	Myrmica	curvispinosa	
Myrmicinae	Myrmica	curvithorax	
Myrmicinae	Myrmica	deplanata	
Myrmicinae	Myrmica	detritinodis	
Myrmicinae	Myrmica	discontinua	
Myrmicinae	Myrmica	displicentia	
Myrmicinae	Myrmica	divergens	
Myrmicinae	Myrmica	diversa	
Myrmicinae	Myrmica	draco	
Myrmicinae	Myrmica	dshungarica	
Myrmicinae	Myrmica	eidmanni	
Myrmicinae	Myrmica	elbrusi	
Myrmicinae	Myrmica	elmesi	
Myrmicinae	Myrmica	emeryi	
Myrmicinae	Myrmica	ereptrix	
Myrmicinae	Myrmica	excelsa	
Myrmicinae	Myrmica	ferganensis	
Myrmicinae	Myrmica	forcipata	
Myrmicinae	Myrmica	foreliana	
Myrmicinae	Myrmica	fortior	
Myrmicinae	Myrmica	fracticornis	
Myrmicinae	Myrmica	gallienii	
Myrmicinae	Myrmica	gigantea	
Myrmicinae	Myrmica	glacialis	
Myrmicinae	Myrmica	granulinodis	
Myrmicinae	Myrmica	hamulata	
Myrmicinae	Myrmica	hamulata	trullicornis
Myrmicinae	Myrmica	hecate	
Myrmicinae	Myrmica	hellenica	
Myrmicinae	Myrmica	heterorhytida	
Myrmicinae	Myrmica	hirsuta	
Myrmicinae	Myrmica	hlavaci	
Myrmicinae	Myrmica	incompleta	
Myrmicinae	Myrmica	indica	
Myrmicinae	Myrmica	inezae	
Myrmicinae	Myrmica	inflecta	
Myrmicinae	Myrmica	inucta	
Myrmicinae	Myrmica	jennyae	
Myrmicinae	Myrmica	jessensis	
Myrmicinae	Myrmica	jucunda	
Myrmicinae	Myrmica	juglandeti	
Myrmicinae	Myrmica	kabylica	
Myrmicinae	Myrmica	kamtschatica	
Myrmicinae	Myrmica	karavajevi	
Myrmicinae	Myrmica	kasczenkoi	
Myrmicinae	Myrmica	khamensis	
Myrmicinae	Myrmica	kirghisorum	
Myrmicinae	Myrmica	koreana	
Myrmicinae	Myrmica	kothiensis	
Myrmicinae	Myrmica	kotokui	
Myrmicinae	Myrmica	kozlovi	
Myrmicinae	Myrmica	kryzhanovskii	
Myrmicinae	Myrmica	kurokii	
Myrmicinae	Myrmica	lampra	
Myrmicinae	Myrmica	latifrons	
Myrmicinae	Myrmica	laurae	
Myrmicinae	Myrmica	lemasnei	
Myrmicinae	Myrmica	lineolata	
Myrmicinae	Myrmica	lobicornis	
Myrmicinae	Myrmica	lobifrons	
Myrmicinae	Myrmica	lobulicornis	
Myrmicinae	Myrmica	lonae	
Myrmicinae	Myrmica	longisculpta	
Myrmicinae	Myrmica	luctuosa	
Myrmicinae	Myrmica	luteola	
Myrmicinae	Myrmica	margaritae	
Myrmicinae	Myrmica	martensi	
Myrmicinae	Myrmica	martini	
Myrmicinae	Myrmica	mexicana	
Myrmicinae	Myrmica	mirabilis	
Myrmicinae	Myrmica	mixta	
Myrmicinae	Myrmica	montana	
Myrmicinae	Myrmica	monticola	
Myrmicinae	Myrmica	multiplex	
Myrmicinae	Myrmica	myrmicoxena	
Myrmicinae	Myrmica	nearctica	
Myrmicinae	Myrmica	nefaria	
Myrmicinae	Myrmica	nitida	
Myrmicinae	Myrmica	obscura	
Myrmicinae	Myrmica	obscurata	
Myrmicinae	Myrmica	onoyamai	
Myrmicinae	Myrmica	ordinaria	
Myrmicinae	Myrmica	orthostyla	
Myrmicinae	Myrmica	pachei	
Myrmicinae	Myrmica	pararitae	
Myrmicinae	Myrmica	pelops	
Myrmicinae	Myrmica	petita	
Myrmicinae	Myrmica	phalacra	
Myrmicinae	Myrmica	pilinodis	
Myrmicinae	Myrmica	pinetorum	
Myrmicinae	Myrmica	pisarskii	
Myrmicinae	Myrmica	pleiorhytida	
Myrmicinae	Myrmica	poldii	
Myrmicinae	Myrmica	polyglypta	
Myrmicinae	Myrmica	pseudorugosa	
Myrmicinae	Myrmica	pulchella	
Myrmicinae	Myrmica	punctinops	
Myrmicinae	Myrmica	punctiventris	
Myrmicinae	Myrmica	quebecensis	
Myrmicinae	Myrmica	radchenkoi	
Myrmicinae	Myrmica	ravasinii	
Myrmicinae	Myrmica	religiosa	
Myrmicinae	Myrmica	rhynchophora	
Myrmicinae	Myrmica	rhytida	
Myrmicinae	Myrmica	rigatoi	
Myrmicinae	Myrmica	ritae	
Myrmicinae	Myrmica	rubra	
Myrmicinae	Myrmica	rubra	neolaevinodis
Myrmicinae	Myrmica	ruginodis	
Myrmicinae	Myrmica	rugiventris	
Myrmicinae	Myrmica	rugosa	
Myrmicinae	Myrmica	rugulosa	
Myrmicinae	Myrmica	rupestris	
Myrmicinae	Myrmica	ruzskyana	
Myrmicinae	Myrmica	sabuleti	
Myrmicinae	Myrmica	salina	
Myrmicinae	Myrmica	saposhnikovi	
Myrmicinae	Myrmica	scabrata	
Myrmicinae	Myrmica	scabrinodis	
Myrmicinae	Myrmica	schencki	
Myrmicinae	Myrmica	schoedli	
Myrmicinae	Myrmica	schulzi	
Myrmicinae	Myrmica	sculptiventris	
Myrmicinae	Myrmica	semiparasitica	
Myrmicinae	Myrmica	serica	
Myrmicinae	Myrmica	siciliana	
Myrmicinae	Myrmica	sinensis	
Myrmicinae	Myrmica	sinoschencki	
Myrmicinae	Myrmica	slovaca	
Myrmicinae	Myrmica	smythiesii	
Myrmicinae	Myrmica	spatulata	
Myrmicinae	Myrmica	specioides	
Myrmicinae	Myrmica	spinosior	
Myrmicinae	Myrmica	stangeana	
Myrmicinae	Myrmica	striolagaster	
Myrmicinae	Myrmica	sublanuginosa	
Myrmicinae	Myrmica	sulcinodis	
Myrmicinae	Myrmica	tahoensis	
Myrmicinae	Myrmica	taibaiensis	
Myrmicinae	Myrmica	tamarae	
Myrmicinae	Myrmica	tenuispina	
Myrmicinae	Myrmica	tibetana	
Myrmicinae	Myrmica	titanica	
Myrmicinae	Myrmica	transsibirica	
Myrmicinae	Myrmica	tschekanovskii	
Myrmicinae	Myrmica	tulinae	
Myrmicinae	Myrmica	urbanii	
Myrmicinae	Myrmica	ussuriensis	
Myrmicinae	Myrmica	vandeli	
Myrmicinae	Myrmica	varisculpta	
Myrmicinae	Myrmica	villosa	
Myrmicinae	Myrmica	vittata	
Myrmicinae	Myrmica	wardi	
Myrmicinae	Myrmica	weberi	
Myrmicinae	Myrmica	weii	
Myrmicinae	Myrmica	wesmaeli	
Myrmicinae	Myrmica	wheeleri	
Myrmicinae	Myrmica	wheelerorum	
Myrmicinae	Myrmica	whymperi	
Myrmicinae	Myrmica	williamsi	
Myrmicinae	Myrmica	wittmeri	
Myrmicinae	Myrmica	xavieri	
Myrmicinae	Myrmica	yamanei	
Myrmicinae	Myrmica	yezomonticola	
Myrmicinae	Myrmica	yunnanensis	
Myrmicinae	Myrmica	zhengi	
Myrmicinae	Myrmica	zojae	
Myrmicinae	Myrmicaria	anomala	
Myrmicinae	Myrmicaria	aphidicola	
Myrmicinae	Myrmicaria	arachnoides	
Myrmicinae	Myrmicaria	arachnoides	adpressipilosa
Myrmicinae	Myrmicaria	arachnoides	latinoda
Myrmicinae	Myrmicaria	arachnoides	lutea
Myrmicinae	Myrmicaria	arachnoides	luteiventris
Myrmicinae	Myrmicaria	arnoldi	
Myrmicinae	Myrmicaria	basutorum	
Myrmicinae	Myrmicaria	baumi	
Myrmicinae	Myrmicaria	baumi	occidentalis
Myrmicinae	Myrmicaria	birmana	
Myrmicinae	Myrmicaria	brunnea	
Myrmicinae	Myrmicaria	brunnea	flava
Myrmicinae	Myrmicaria	brunnea	subcarinata
Myrmicinae	Myrmicaria	carinata	
Myrmicinae	Myrmicaria	carinata	gagatina
Myrmicinae	Myrmicaria	carinata	jacobsoni
Myrmicinae	Myrmicaria	castanea	
Myrmicinae	Myrmicaria	distincta	
Myrmicinae	Myrmicaria	distincta	abyssinica
Myrmicinae	Myrmicaria	distincta	vorax
Myrmicinae	Myrmicaria	exigua	
Myrmicinae	Myrmicaria	exigua	gracilis
Myrmicinae	Myrmicaria	exigua	kisangani
Myrmicinae	Myrmicaria	exigua	obscura
Myrmicinae	Myrmicaria	exigua	pulla
Myrmicinae	Myrmicaria	exigua	rufiventris
Myrmicinae	Myrmicaria	exigua	simplex
Myrmicinae	Myrmicaria	faurei	
Myrmicinae	Myrmicaria	fodica	
Myrmicinae	Myrmicaria	foreli	
Myrmicinae	Myrmicaria	foreli	pallida
Myrmicinae	Myrmicaria	fumata	
Myrmicinae	Myrmicaria	fumata	linearis
Myrmicinae	Myrmicaria	fusca	
Myrmicinae	Myrmicaria	fusca	consanguinea
Myrmicinae	Myrmicaria	fusca	nigerrima
Myrmicinae	Myrmicaria	irregularis	
Myrmicinae	Myrmicaria	laevior	
Myrmicinae	Myrmicaria	melanogaster	
Myrmicinae	Myrmicaria	natalensis	
Myrmicinae	Myrmicaria	natalensis	eumenoides
Myrmicinae	Myrmicaria	natalensis	navicula
Myrmicinae	Myrmicaria	natalensis	nigriventris
Myrmicinae	Myrmicaria	natalensis	obscuriceps
Myrmicinae	Myrmicaria	natalensis	taeniata
Myrmicinae	Myrmicaria	natalensis	verticalis
Myrmicinae	Myrmicaria	nigra	
Myrmicinae	Myrmicaria	opaciventris	
Myrmicinae	Myrmicaria	opaciventris	congolensis
Myrmicinae	Myrmicaria	opaciventris	crucheti
Myrmicinae	Myrmicaria	opaciventris	mesonotalis
Myrmicinae	Myrmicaria	opaciventris	obscuripes
Myrmicinae	Myrmicaria	reichenspergeri	
Myrmicinae	Myrmicaria	rhodesiae	
Myrmicinae	Myrmicaria	rugosa	
Myrmicinae	Myrmicaria	rustica	
Myrmicinae	Myrmicaria	rustica	angustior
Myrmicinae	Myrmicaria	salambo	
Myrmicinae	Myrmicaria	striata	
Myrmicinae	Myrmicaria	striata	buttgenbachi
Myrmicinae	Myrmicaria	striata	insularis
Myrmicinae	Myrmicaria	striata	pilosa
Myrmicinae	Myrmicaria	striatula	
Myrmicinae	Myrmicaria	tigreensis	
Myrmicinae	Myrmicaria	vidua	
Myrmicinae	Myrmicocrypta	boliviana	
Myrmicinae	Myrmicocrypta	bruchi	
Myrmicinae	Myrmicocrypta	bucki	
Myrmicinae	Myrmicocrypta	buenzlii	
Myrmicinae	Myrmicocrypta	camargoi	
Myrmicinae	Myrmicocrypta	collaris	
Myrmicinae	Myrmicocrypta	dilacerata	
Myrmicinae	Myrmicocrypta	dilacerata	cornuta
Myrmicinae	Myrmicocrypta	ednaella	
Myrmicinae	Myrmicocrypta	elisabethae	
Myrmicinae	Myrmicocrypta	erectapilosa	
Myrmicinae	Myrmicocrypta	foreli	
Myrmicinae	Myrmicocrypta	foreli	surianensis
Myrmicinae	Myrmicocrypta	godmani	
Myrmicinae	Myrmicocrypta	guianensis	
Myrmicinae	Myrmicocrypta	infuscata	
Myrmicinae	Myrmicocrypta	longinoda	
Myrmicinae	Myrmicocrypta	microphthalma	
Myrmicinae	Myrmicocrypta	occipitalis	
Myrmicinae	Myrmicocrypta	ogloblini	
Myrmicinae	Myrmicocrypta	rudiscapa	
Myrmicinae	Myrmicocrypta	spinosa	
Myrmicinae	Myrmicocrypta	squamosa	
Myrmicinae	Myrmicocrypta	squamosa	uncinata
Myrmicinae	Myrmicocrypta	subnitida	
Myrmicinae	Myrmicocrypta	triangulata	
Myrmicinae	Myrmicocrypta	triangulata	peruviana
Myrmicinae	Myrmicocrypta	tuberculata	
Myrmicinae	Myrmicocrypta	unidentata	
Myrmicinae	Myrmicocrypta	urichi	
Myrmicinae	Myrmicocrypta	weyrauchi	
Myrmicinae	Myrmisaraka	brevis	
Myrmicinae	Myrmisaraka	producta	
Formicinae	Myrmoteras	agostii	
Formicinae	Myrmoteras	arcoelinae	
Formicinae	Myrmoteras	bakeri	
Formicinae	Myrmoteras	barbouri	
Formicinae	Myrmoteras	baslerorum	
Formicinae	Myrmoteras	binghamii	
Formicinae	Myrmoteras	brachygnathum	
Formicinae	Myrmoteras	brigitteae	
Formicinae	Myrmoteras	ceylonicum	
Formicinae	Myrmoteras	chondrogastrum	
Formicinae	Myrmoteras	concolor	
Formicinae	Myrmoteras	cuneonodum	
Formicinae	Myrmoteras	danieli	
Formicinae	Myrmoteras	diastematum	
Formicinae	Myrmoteras	donisthorpei	
Formicinae	Myrmoteras	elfeorum	
Formicinae	Myrmoteras	estrudae	
Formicinae	Myrmoteras	glabrum	
Formicinae	Myrmoteras	indicum	
Formicinae	Myrmoteras	insulcatum	
Formicinae	Myrmoteras	iriodum	
Formicinae	Myrmoteras	ivani	
Formicinae	Myrmoteras	jacquelinae	
Formicinae	Myrmoteras	jaitrongi	
Formicinae	Myrmoteras	karnyi	
Formicinae	Myrmoteras	marianneae	
Formicinae	Myrmoteras	maudeae	
Formicinae	Myrmoteras	mcarthuri	
Formicinae	Myrmoteras	mjoebergi	
Formicinae	Myrmoteras	moffetti	
Formicinae	Myrmoteras	morowali	
Formicinae	Myrmoteras	namphuong	
Formicinae	Myrmoteras	nicoletteae	
Formicinae	Myrmoteras	opalinum	
Formicinae	Myrmoteras	scabrum	
Formicinae	Myrmoteras	susanneae	
Formicinae	Myrmoteras	tomimasai	
Formicinae	Myrmoteras	tonboli	
Formicinae	Myrmoteras	toro	
Formicinae	Myrmoteras	williamsi	
Formicinae	Myrmoteras	wolasi	
Amblyoponinae	Mystrium	barrybressleri	
Amblyoponinae	Mystrium	camillae	
Amblyoponinae	Mystrium	eques	
Amblyoponinae	Mystrium	janovitzi	
Amblyoponinae	Mystrium	labyrinth	
Amblyoponinae	Mystrium	leonie	
Amblyoponinae	Mystrium	maren	
Amblyoponinae	Mystrium	mirror	
Amblyoponinae	Mystrium	mysticum	
Amblyoponinae	Mystrium	oberthueri	
Amblyoponinae	Mystrium	rogeri	
Amblyoponinae	Mystrium	shadow	
Amblyoponinae	Mystrium	silvestrii	
Amblyoponinae	Mystrium	voeltzkowi	
Dolichoderinae	Nebothriomyrmex	majeri	
Dorylinae	Neivamyrmex	adnepos	
Dorylinae	Neivamyrmex	agilis	
Dorylinae	Neivamyrmex	albacorpus	
Dorylinae	Neivamyrmex	alfaroi	
Dorylinae	Neivamyrmex	andrei	
Dorylinae	Neivamyrmex	angulimandibulatus	
Dorylinae	Neivamyrmex	angustinodis	
Dorylinae	Neivamyrmex	antillanus	
Dorylinae	Neivamyrmex	asper	
Dorylinae	Neivamyrmex	balzani	
Dorylinae	Neivamyrmex	baylori	
Dorylinae	Neivamyrmex	bohlsi	
Dorylinae	Neivamyrmex	bruchi	
Dorylinae	Neivamyrmex	bureni	
Dorylinae	Neivamyrmex	californicus	
Dorylinae	Neivamyrmex	carettei	
Dorylinae	Neivamyrmex	carinifrons	
Dorylinae	Neivamyrmex	carolinensis	
Dorylinae	Neivamyrmex	chamelensis	
Dorylinae	Neivamyrmex	clavifemur	
Dorylinae	Neivamyrmex	cloosae	
Dorylinae	Neivamyrmex	coeca	
Dorylinae	Neivamyrmex	compressinodis	
Dorylinae	Neivamyrmex	cornutus	
Dorylinae	Neivamyrmex	crassiscapus	
Dorylinae	Neivamyrmex	cratensis	
Dorylinae	Neivamyrmex	cristatus	
Dorylinae	Neivamyrmex	curvinotus	
Dorylinae	Neivamyrmex	densepunctatus	
Dorylinae	Neivamyrmex	detectus	
Dorylinae	Neivamyrmex	diabolus	
Dorylinae	Neivamyrmex	diana	
Dorylinae	Neivamyrmex	digitistipus	
Dorylinae	Neivamyrmex	diversinodis	
Dorylinae	Neivamyrmex	dorbignii	
Dorylinae	Neivamyrmex	emersoni	
Dorylinae	Neivamyrmex	emeryi	
Dorylinae	Neivamyrmex	erichsonii	
Dorylinae	Neivamyrmex	falcifer	
Dorylinae	Neivamyrmex	foveolatus	
Dorylinae	Neivamyrmex	fumosus	
Dorylinae	Neivamyrmex	fuscipennis	
Dorylinae	Neivamyrmex	genalis	
Dorylinae	Neivamyrmex	gibbatus	
Dorylinae	Neivamyrmex	goeldii	
Dorylinae	Neivamyrmex	graciellae	
Dorylinae	Neivamyrmex	gracilis	
Dorylinae	Neivamyrmex	gradualis	
Dorylinae	Neivamyrmex	guerinii	
Dorylinae	Neivamyrmex	guyanensis	
Dorylinae	Neivamyrmex	halidaii	
Dorylinae	Neivamyrmex	harrisii	
Dorylinae	Neivamyrmex	hetschkoi	
Dorylinae	Neivamyrmex	hopei	
Dorylinae	Neivamyrmex	humilis	
Dorylinae	Neivamyrmex	iheringi	
Dorylinae	Neivamyrmex	imbellis	
Dorylinae	Neivamyrmex	impudens	
Dorylinae	Neivamyrmex	inca	
Dorylinae	Neivamyrmex	inflatus	
Dorylinae	Neivamyrmex	iridescens	
Dorylinae	Neivamyrmex	jerrmanni	
Dorylinae	Neivamyrmex	kiowapache	
Dorylinae	Neivamyrmex	klugii	
Dorylinae	Neivamyrmex	klugii	distans
Dorylinae	Neivamyrmex	kuertii	
Dorylinae	Neivamyrmex	laevigatus	
Dorylinae	Neivamyrmex	latiscapus	
Dorylinae	Neivamyrmex	legionis	
Dorylinae	Neivamyrmex	leonardi	
Dorylinae	Neivamyrmex	leptognathus	
Dorylinae	Neivamyrmex	lieselae	
Dorylinae	Neivamyrmex	longiscapus	
Dorylinae	Neivamyrmex	macrodentatus	
Dorylinae	Neivamyrmex	mandibularis	
Dorylinae	Neivamyrmex	manni	
Dorylinae	Neivamyrmex	maroccanus	
Dorylinae	Neivamyrmex	maxillosus	
Dorylinae	Neivamyrmex	megathrix	
Dorylinae	Neivamyrmex	melanocephalus	
Dorylinae	Neivamyrmex	melshaemeri	
Dorylinae	Neivamyrmex	micans	
Dorylinae	Neivamyrmex	microps	
Dorylinae	Neivamyrmex	minensis	
Dorylinae	Neivamyrmex	minor	
Dorylinae	Neivamyrmex	modestus	
Dorylinae	Neivamyrmex	mojave	
Dorylinae	Neivamyrmex	moseri	
Dorylinae	Neivamyrmex	ndeh	
Dorylinae	Neivamyrmex	nigrescens	
Dorylinae	Neivamyrmex	nordenskioldii	
Dorylinae	Neivamyrmex	nyensis	
Dorylinae	Neivamyrmex	opacithorax	
Dorylinae	Neivamyrmex	orthonotus	
Dorylinae	Neivamyrmex	pacificus	
Dorylinae	Neivamyrmex	pauxillus	
Dorylinae	Neivamyrmex	perplexus	
Dorylinae	Neivamyrmex	pertii	
Dorylinae	Neivamyrmex	physognathus	
Dorylinae	Neivamyrmex	pilosus	
Dorylinae	Neivamyrmex	piraticus	
Dorylinae	Neivamyrmex	planidens	
Dorylinae	Neivamyrmex	planidorsus	
Dorylinae	Neivamyrmex	postangustatus	
Dorylinae	Neivamyrmex	postcarinatus	
Dorylinae	Neivamyrmex	pseudops	
Dorylinae	Neivamyrmex	puerulus	
Dorylinae	Neivamyrmex	pulchellus	
Dorylinae	Neivamyrmex	pullus	
Dorylinae	Neivamyrmex	punctaticeps	
Dorylinae	Neivamyrmex	quadratoocciputus	
Dorylinae	Neivamyrmex	radoszkowskii	
Dorylinae	Neivamyrmex	raptor	
Dorylinae	Neivamyrmex	romandii	
Dorylinae	Neivamyrmex	rosenbergi	
Dorylinae	Neivamyrmex	rugulosus	
Dorylinae	Neivamyrmex	scutellaris	
Dorylinae	Neivamyrmex	shuckardi	
Dorylinae	Neivamyrmex	spatulatus	
Dorylinae	Neivamyrmex	spoliator	
Dorylinae	Neivamyrmex	sulcatus	
Dorylinae	Neivamyrmex	sumichrasti	
